Actual [1],Actual [2],Predicted [1],Predicted [2],RMSE,Pearson r,ROC AUC,Confidence,Credibility,|Testing Data: (d = 12 || np = 28 || nc = 14)|
0.375,0.625,0.0,1.0,0.375,0.0,0,1.0,0.9891304347826086
1.0,0.0,0.5183734725774368,0.48162652742256323,0.4816265274225632,0.0,0,0.8913043478260869,0.6956521739130435
0.75,0.25,0.4938988095238096,0.5061011904761905,0.25610119047619045,0.0,0,0.9456521739130435,0.8478260869565217
0.625,0.375,0.8260869565217391,0.17391304347826086,0.20108695652173914,0.0,0,0.9565217391304348,0.9565217391304348
1.0,0.0,0.875,0.125,0.125,0.0,0,0.967391304347826,0.9782608695652174
0.375,0.625,0.875,0.125,0.5,0.0,0,0.967391304347826,0.9782608695652174
0.75,0.25,0.15384615384615385,0.8461538461538461,0.5961538461538461,0.0,0,0.9456521739130435,0.9347826086956522
0.375,0.625,0.5157376553063558,0.48426234469364404,0.1407376553063559,0.0,0,0.8804347826086957,0.6739130434782609
0.75,0.25,0.9473684210526315,0.05263157894736842,0.19736842105263155,0.0,0,1.0,0.9891304347826086
0.125,0.875,0.13333333333333333,0.8666666666666667,0.008333333333333318,0.0,0,0.967391304347826,0.967391304347826
0.875,0.125,0.5157376553063558,0.48426234469364404,0.3592623446936441,0.0,0,0.8804347826086957,0.6739130434782609
0.0,1.0,0.13333333333333333,0.8666666666666667,0.13333333333333333,0.0,0,0.967391304347826,0.967391304347826
0.625,0.375,0.9473684210526315,0.05263157894736842,0.3223684210526316,0.0,0,1.0,0.9891304347826086
0.125,0.875,0.21428571428571427,0.7857142857142857,0.0892857142857143,0.0,0,0.9456521739130435,0.9347826086956522
0.375,0.625,0.8020833333333333,0.19791666666666669,0.4270833333333333,0.0,0,0.9565217391304348,0.9456521739130435
0.625,0.375,0.5157376553063558,0.48426234469364404,0.1092623446936441,0.0,0,0.8804347826086957,0.6739130434782609
0.75,0.25,0.15384615384615385,0.8461538461538461,0.5961538461538461,0.0,0,0.9456521739130435,0.9347826086956522
0.375,0.625,0.4912073742540495,0.5087926257459505,0.11620737425404948,0.0,0,0.8913043478260869,0.6956521739130435
0.625,0.375,0.8,0.2,0.17500000000000002,0.0,0,0.9565217391304348,0.9565217391304348
1.0,0.0,0.72,0.28,0.28,0.0,0,0.9456521739130435,0.8478260869565217
0.125,0.875,0.06818181818181818,0.9318181818181818,0.056818181818181795,0.0,0,1.0,0.9891304347826086
0.125,0.875,0.13333333333333333,0.8666666666666667,0.008333333333333318,0.0,0,0.967391304347826,0.967391304347826
0.75,0.25,0.9473684210526315,0.05263157894736842,0.19736842105263155,0.0,0,1.0,0.9891304347826086
0.75,0.25,0.72,0.28,0.030000000000000027,0.0,0,0.9565217391304348,0.9565217391304348
0.125,0.875,0.21428571428571427,0.7857142857142857,0.0892857142857143,0.0,0,0.9456521739130435,0.9347826086956522
0.0,1.0,0.15384615384615385,0.8461538461538461,0.15384615384615385,0.0,0,0.9456521739130435,0.9347826086956522
0.625,0.375,0.5129604080438145,0.4870395919561854,0.11203959195618546,0.0,0,0.8913043478260869,0.6956521739130435
0.375,0.625,0.11403508771929827,0.8859649122807017,0.26096491228070173,0.0,0,0.9891304347826086,0.9782608695652174
0.75,0.25,0.9473684210526315,0.05263157894736842,0.19736842105263155,0.0,0,1.0,0.9891304347826086
0.875,0.125,0.1388888888888889,0.8611111111111112,0.7361111111111112,0.0,0,0.967391304347826,0.967391304347826
0.625,0.375,0.8392857142857143,0.16071428571428573,0.2142857142857143,0.0,0,0.9565217391304348,0.9565217391304348
0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.9891304347826086
0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0.9891304347826086
1.0,0.0,0.7321428571428571,0.26785714285714285,0.26785714285714285,0.0,0,0.9456521739130435,0.8478260869565217
0.625,0.375,0.5348763515067863,0.46512364849321375,0.09012364849321375,0.0,0,0.8913043478260869,0.782608695652174
0.375,0.625,0.06818181818181818,0.9318181818181818,0.3068181818181818,0.0,0,1.0,0.9891304347826086
0.125,0.875,0.515231474573193,0.4847685254268069,0.390231474573193,0.0,0,0.8804347826086957,0.6739130434782609
0.75,0.25,0.9473684210526315,0.05263157894736842,0.19736842105263155,0.0,0,1.0,0.9891304347826086
0.125,0.875,0.06818181818181818,0.9318181818181818,0.056818181818181795,0.0,0,1.0,0.9891304347826086
0.25,0.75,0.1388888888888889,0.8611111111111112,0.11111111111111113,0.0,0,0.967391304347826,0.967391304347826
0.75,0.25,0.5230156827223644,0.4769843172776357,0.22698431727763563,0.0,0,0.8913043478260869,0.6956521739130435
0.875,0.125,0.8,0.2,0.07499999999999998,0.0,0,0.9565217391304348,0.9456521739130435
0.625,0.375,0.8214285714285714,0.17857142857142858,0.19642857142857142,0.0,0,0.9456521739130435,0.9347826086956522
0.5,0.5,0.5153985507246377,0.4846014492753623,0.015398550724637694,0.0,0,0.8804347826086957,0.6739130434782609
0.375,0.625,0.13333333333333333,0.8666666666666667,0.24166666666666667,0.0,0,0.967391304347826,0.967391304347826
0.125,0.875,0.5183734725774368,0.48162652742256323,0.3933734725774368,0.0,0,0.8913043478260869,0.6956521739130435
0.125,0.875,0.06818181818181818,0.9318181818181818,0.056818181818181795,0.0,0,1.0,0.9891304347826086
0.125,0.875,0.5183468314862177,0.4816531685137823,0.39334683148621774,0.0,0,0.8913043478260869,0.6956521739130435
0.25,0.75,1.0,0.0,0.75,0.0,0,1.0,0.9891304347826086
1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.9891304347826086
0.625,0.375,0.1388888888888889,0.8611111111111112,0.4861111111111111,0.0,0,0.967391304347826,0.967391304347826
0.125,0.875,0.13333333333333333,0.8666666666666667,0.008333333333333318,0.0,0,0.967391304347826,0.967391304347826
0.125,0.875,0.5183734725774368,0.48162652742256323,0.3933734725774368,0.0,0,0.8913043478260869,0.6956521739130435
0.625,0.375,0.5176493192797541,0.48235068072024595,0.10735068072024592,0.0,0,0.8913043478260869,0.6956521739130435
0.75,0.25,0.9285714285714286,0.07142857142857142,0.1785714285714286,0.0,0,1.0,0.9891304347826086
0.5,0.5,0.9285714285714286,0.07142857142857142,0.4285714285714286,0.0,0,1.0,0.9891304347826086
0.25,0.75,0.5157376553063558,0.48426234469364404,0.2657376553063559,0.0,0,0.8804347826086957,0.6739130434782609
0.375,0.625,0.15384615384615385,0.8461538461538461,0.22115384615384615,0.0,0,0.9565217391304348,0.9565217391304348
0.125,0.875,0.0,1.0,0.125,0.0,0,1.0,0.9891304347826086
0.25,0.75,0.515231474573193,0.4847685254268069,0.26523147457319307,0.0,0,0.8804347826086957,0.6739130434782609
0.375,0.625,0.5201850667803354,0.4798149332196647,0.14518506678033535,0.0,0,0.8913043478260869,0.6956521739130435
0.75,0.25,0.72,0.28,0.030000000000000027,0.0,0,0.9565217391304348,0.9565217391304348
0.75,0.25,0.8,0.2,0.05000000000000002,0.0,0,0.9565217391304348,0.9565217391304348
0.75,0.25,0.8977272727272727,0.10227272727272728,0.1477272727272727,0.0,0,0.9891304347826086,0.9891304347826086
0.5,0.5,0.5043691389599319,0.4956308610400682,0.004369138959931823,0.0,0,0.8260869565217391,0.6304347826086957
0.625,0.375,0.8,0.2,0.17500000000000002,0.0,0,0.9565217391304348,0.9565217391304348
1.0,0.0,0.9117647058823529,0.08823529411764706,0.08823529411764706,0.0,0,1.0,0.9891304347826086
