0.0,1.0
0.002,12.0
0.0040000000000000001,1.0
0.0060000000000000001,1.0
0.0080000000000000002,6.0
0.01,9.0
0.012,12.0
0.017999999999999999,2.0
0.02,3.0
0.025999999999999999,6.0
0.028000000000000001,16.0
0.029999999999999999,18.0
0.032000000000000001,4.0
0.035999999999999997,17.0
0.037999999999999999,3.0
0.042000000000000003,3.0
0.045999999999999999,14.0
0.050000000000000003,14.0
0.066000000000000003,31.0
0.075999999999999998,5.0
0.085999999999999993,86.0
0.094,4.0
0.098000000000000004,22.0
0.104,11.0
0.11,13.0
0.112,21.0
0.11600000000000001,11.0
0.12,7.0
0.124,23.0
0.13800000000000001,10.0
0.14000000000000001,14.0
0.14599999999999999,60.0
0.14999999999999999,21.0
0.17399999999999999,48.0
0.20399999999999999,18.0
0.216,72.0
0.22800000000000001,41.0
0.26200000000000001,58.0
0.28399999999999997,15.0
0.29399999999999998,41.0
0.34399999999999997,6.0
0.35799999999999998,49.0
0.38200000000000001,21.0
