1,0.0873146623
1,0.0873146623
3,0.0032948929
4,0.0660066007
5,0.1138613861
6,0.204620462
7,0.0511551155
8,0.2293729373
17,0.2293729373
20,0.1518151815
23,0.2854785479
25,0.204620462
27,0.0660066007
33,0.1254125413
34,0.1138613861
35,0.2293729373
36,0.2623762376
37,0.1105610561
43,0.1138613861
47,0.1138613861
48,0.0032948929
51,0.2854785479
52,0.2293729373
53,0.0873146623
53,0.0873146623
58,0.0660066007
60,0.0873146623
60,0.0873146623
62,0.2623762376
65,0.204620462
65,0.204620462
71,0.1138613861
77,0.2623762376
79,0.2161716172
87,0.0660066007
88,0.294892916
89,0.0462046205
92,0.3580858086
98,0.1056105611
101,0.204620462
101,0.204620462
102,0.204620462
102,0.204620462
103,0.204620462
104,0.204620462
105,0.2623762376
106,0.2293729373
112,0.2623762376
113,0.0313531353
124,0.0873146623
124,0.0873146623
126,0.1171617162
126,0.1171617162
127,0.1204620462
130,0.2293729373
133,0.3580858086
134,0.099009901
134,0.099009901
136,0.1254125413
137,0.0264026403
146,0.0462046205
147,0.2623762376
149,0
154,0.2623762376
156,0.1105610561
157,0.2161716172
167,0.0032948929
168,0.3580858086
169,0.0264026403
171,0.1254125413
174,0.1138613861
176,0.294892916
178,0.3580858086
179,0.1466227348
185,0.2293729373
195,0.1056105611
196,0.0032948929
203,0.0131795717
204,0.2623762376
205,0.1105610561
211,0.2623762376
213,0.1204620462
221,0.0660066007
222,0.2623762376
223,0.2623762376
224,0.294892916
226,0.3459637562
227,0.0511551155
231,0.2623762376
244,0.0214521452
249,0.2854785479
250,0.0511551155
251,0.294892916
255,0.0675453048
263,0.1466227348
274,0.1254125413
283,0.3822075783
283,0.3822075783
284,0.2161716172
287,0.0330033003
294,0.294892916
296,0.1466227348
297,0.1466227348
315,0.0675453048
318,0.1466227348
324,0.0873146623
324,0.0873146623
330,0.294892916
331,0.0873146623
331,0.0873146623
335,0.294892916
340,0.0873146623
340,0.0873146623
343,0.204620462
348,0.2161716172
349,0.1749174917
361,0.0462046205
363,0.0462046205
369,0.1254125413
378,0.2623762376
380,0.0032948929
383,0.2161716172
384,0.3580858086
386,0.1105610561
387,0.1386138614
388,0.1105610561
391,0.1386138614
392,0.1466227348
398,0.0032948929
399,0.1749174917
399,0.1749174917
408,0.0313531353
409,0.0313531353
423,0.1466227348
435,0.1056105611
436,0.2161716172
439,0.3580858086
440,0.1749174917
443,0.2854785479
444,0.099009901
444,0.099009901
446,0.1171617162
446,0.1171617162
447,0.0675453048
450,0.0660066007
457,0.294892916
461,0.1419141914
463,0.2623762376
471,0.1254125413
474,0.1466227348
477,0.0675453048
483,0.1138613861
485,0.294892916
487,0.1749174917
487,0.1749174917
493,0.0429042904
497,0.294892916
499,0.1518151815
500,0.1254125413
513,0.2161716172
516,0.294892916
517,0.1254125413
518,0.1466227348
520,0.1254125413
521,0.0313531353
522,0.2623762376
523,0.294892916
526,0.294892916
534,0.0131795717
547,0.1466227348
549,0.3580858086
551,0.1138613861
552,0.2854785479
561,0.099009901
561,0.099009901
565,0.2161716172
567,0.0181518152
568,0.0873146623
568,0.0873146623
573,0.294892916
577,0.294892916
578,0.2293729373
579,0.2293729373
580,0.1105610561
580,0.2623762376
585,0.0873146623
585,0.1466227348
595,0.2161716172
596,0.1466227348
597,0.0032948929
600,0.0329489292
600,0.294892916
601,0.0873146623
601,0.1466227348
602,0.0362438221
602,0.0362438221
603,0.0873146623
603,0.1466227348
604,0.0296540362
604,0.1466227348
607,0.0873146623
607,0.1466227348
622,0.1749174917
626,0.0032948929
626,0.0873146623
628,0.294892916
629,0.0462046205
634,0.1466227348
637,0.294892916
637,0.3822075783
638,0.2293729373
639,0.0873146623
639,0.0873146623
642,0.1749174917
643,0.204620462
647,0.2623762376
649,0.294892916
650,0.1466227348
651,0.294892916
654,0.1466227348
655,0.1056105611
656,0.0873146623
656,0.0873146623
657,0.2161716172
657,0.2161716172
659,0.0873146623
659,0.0873146623
661,0.2623762376
662,0.1466227348
663,0.3822075783
663,0.3822075783
664,0.2293729373
665,0.3822075783
665,0.3822075783
666,0.0873146623
