Nodule ID,Actual [1],Actual [2],Actual [3],Actual [4],Actual [5],Predicted [1],Predicted [2],Predicted [3],Predicted [4],Predicted [5],|['Area', 'ConvexArea', 'Perimeter', 'ConvexPerimeter', 'EquivDiameter', 'MajorAxisLength', 'MinorAxisLength', 'Compactness', 'Eccentricity', 'Solidity', 'Extent', 'Circularity', 'RadialDistanceSD', 'SecondMoment', 'Roughness', 'MinIntensity', 'MaxIntensity', 'MeanIntensity', 'SDIntensity', 'MinIntensityBG', 'MaxIntensityBG', 'MeanIntensityBG', 'IntensityDifference', 'markov1', 'markov2', 'markov3', 'markov4', 'gaborSD_0_0', 'gabormean_0_1', 'gabormean_0_2', 'gaborSD_0_2', 'gabormean_1_0', 'gaborSD_1_0', 'gabormean_1_1', 'gaborSD_1_1', 'gabormean_1_2', 'gaborSD_1_2', 'gabormean_2_0', 'gaborSD_2_0', 'gabormean_2_1', 'gaborSD_2_1', 'gabormean_2_2', 'gaborSD_2_2', 'gabormean_3_0', 'gaborSD_3_0', 'gabormean_3_1', 'gaborSD_3_1', 'gabormean_3_2', 'gaborSD_3_2', 'Contrast', 'Correlation', 'Energy', 'Homogeneity', 'Entropy', 'x_3rdordermoment', 'Inversevariance', 'Sumaverage', 'Variance', 'Clustertendency', 'MaxProbability']|
1.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
3.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
5.0,0,0,1,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
6.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
7.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
8.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
17.0,0,0,0,1,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
20.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
23.0,0,0,0,1,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
25.0,1,0,0,0,0,0.0,0.15384615384615385,0.0,0.3076923076923077,0.5384615384615384
27.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
33.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
34.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
35.0,0,0,1,0,0,0.11764705882352941,0.11764705882352941,0.7058823529411765,0.058823529411764705,0.0
36.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
37.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
43.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
47.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
48.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
50.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
51.0,0,0,0,1,0,0.0,0.15384615384615385,0.0,0.3076923076923077,0.5384615384615384
52.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
53.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
58.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
60.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
62.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
65.0,0,0,0,1,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
71.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
77.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
79.0,0,0,1,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
87.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
88.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
89.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
92.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
96.0,0,1,0,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
98.0,0,0,0,0,1,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
101.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
102.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
103.0,0,0,1,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
104.0,0,0,1,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
105.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
106.0,0,0,1,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
110.0,0,0,1,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
112.0,0,0,0,0,1,0.0,0.15384615384615385,0.0,0.3076923076923077,0.5384615384615384
113.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
124.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
126.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
127.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
130.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
133.0,0,0,1,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
134.0,0,0,0,1,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
136.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
137.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
146.0,0,1,0,0,0,0.11764705882352941,0.11764705882352941,0.7058823529411765,0.058823529411764705,0.0
147.0,0,0,1,0,0,0.11764705882352941,0.11764705882352941,0.7058823529411765,0.058823529411764705,0.0
149.0,0,0,1,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
154.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
155.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
156.0,0,0,1,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
157.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
167.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
168.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
169.0,1,0,0,0,0,0.0,0.15384615384615385,0.0,0.3076923076923077,0.5384615384615384
171.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
174.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
176.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
178.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
179.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
185.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
195.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
196.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
203.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
204.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
205.0,0,0,0,0,1,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
211.0,0,0,1,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
213.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
218.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
221.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
222.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
223.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
224.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
226.0,0,1,0,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
227.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
231.0,0,1,0,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
244.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
249.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
250.0,0,0,1,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
251.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
253.0,0,0,0,1,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
254.0,0,1,0,0,0,0.0,0.15384615384615385,0.0,0.3076923076923077,0.5384615384615384
255.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
263.0,0,0,1,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
266.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
274.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
281.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
283.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
284.0,0,0,1,0,0,0.11764705882352941,0.11764705882352941,0.7058823529411765,0.058823529411764705,0.0
285.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
286.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
287.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
291.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
294.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
296.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
297.0,0,0,1,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
307.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
313.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
315.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
318.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
324.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
326.0,0,0,1,0,0,0.11764705882352941,0.11764705882352941,0.7058823529411765,0.058823529411764705,0.0
329.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
330.0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
331.0,0,0,0,1,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
332.0,0,1,0,0,0,0.25,0.6666666666666666,0.08333333333333333,0.0,0.0
335.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
337.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
338.0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
340.0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0
341.0,0,1,0,0,0,0.0,0.15384615384615385,0.0,0.3076923076923077,0.5384615384615384
343.0,1,0,0,0,0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0
348.0,0,0,1,0,0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0
349.0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
