Nodule ID,Actual [1],Actual [2],Actual [3],Actual [4],Actual [5],Predicted [1],Predicted [2],Predicted [3],Predicted [4],Predicted [5],|Training Data: (d = 25 || np = 24 || nc = 12 || k = 6)|
1.0,0.0,0.0,0.75,0.0,0.25,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
3.0,1.0,0.0,0.0,0.0,0.0,0.4375,0.16666666666666666,0.3333333333333333,0.0625,0.0
4.0,0.25,0.25,0.5,0.0,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
5.0,0.0,0.25,0.75,0.0,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
6.0,1.0,0.0,0.0,0.0,0.0,0.4375,0.16666666666666666,0.3333333333333333,0.0625,0.0
7.0,0.0,0.0,0.75,0.25,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
8.0,0.75,0.0,0.0,0.25,0.0,0.10416666666666667,0.0,0.16666666666666666,0.20833333333333334,0.5208333333333334
17.0,0.0,0.25,0.25,0.5,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
20.0,0.0,0.5,0.5,0.0,0.0,0.4375,0.16666666666666666,0.3333333333333333,0.0625,0.0
23.0,0.0,0.0,0.25,0.5,0.25,0.10416666666666667,0.0,0.16666666666666666,0.20833333333333334,0.5208333333333334
25.0,0.75,0.0,0.25,0.0,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
27.0,0.0,0.0,0.0,0.25,0.75,0.10416666666666667,0.0,0.16666666666666666,0.20833333333333334,0.5208333333333334
33.0,0.0,0.25,0.75,0.0,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
34.0,0.0,0.0,0.25,0.25,0.5,0.10416666666666667,0.0,0.16666666666666666,0.20833333333333334,0.5208333333333334
35.0,0.0,0.0,0.75,0.25,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
36.0,0.0,0.5,0.25,0.25,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
37.0,0.5,0.0,0.5,0.0,0.0,0.10416666666666667,0.0,0.16666666666666666,0.20833333333333334,0.5208333333333334
43.0,0.0,0.25,0.25,0.0,0.5,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
47.0,0.25,0.25,0.25,0.25,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
